ID,Source,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Body,Highest Alert,Note,Tags
290702,Proxy,Sat Mar 30 14:36:22 GMT 2024,POST,https://optimizationguide-pa.googleapis.com/v1:GetModels?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,200,OK,77,2449,Low,false,
290704,Proxy,Sat Mar 30 14:36:23 GMT 2024,GET,https://optimizationguide-pa.googleapis.com/downloads?name=1709568210&target=OPTIMIZATION_TARGET_NOTIFICATION_PERMISSION_PREDICTIONS,200,OK,67,5139,Medium,false,
290705,Proxy,Sat Mar 30 14:36:23 GMT 2024,GET,https://optimizationguide-pa.googleapis.com/downloads?name=1679317318&target=OPTIMIZATION_TARGET_LANGUAGE_DETECTION,200,OK,102,265059,,false,
290706,Proxy,Sat Mar 30 14:36:23 GMT 2024,GET,https://optimizationguide-pa.googleapis.com/downloads?name=1673999601&target=OPTIMIZATION_TARGET_PAGE_VISIBILITY,200,OK,2442,883094,Medium,false,Comment
290707,Proxy,Sat Mar 30 14:36:26 GMT 2024,GET,https://optimizationguide-pa.googleapis.com/downloads?name=1709568188&target=OPTIMIZATION_TARGET_GEOLOCATION_PERMISSION_PREDICTIONS,200,OK,65,45164,,false,
290708,Proxy,Sat Mar 30 14:36:26 GMT 2024,GET,https://optimizationguide-pa.googleapis.com/downloads?name=1710169458&target=OPTIMIZATION_TARGET_CLIENT_SIDE_PHISHING,200,OK,184,2747168,Medium,false,Comment
290709,Proxy,Sat Mar 30 14:36:26 GMT 2024,GET,https://optimizationguide-pa.googleapis.com/downloads?name=1696267841&target=OPTIMIZATION_TARGET_OMNIBOX_URL_SCORING,200,OK,73,4680,,false,
290710,Proxy,Sat Mar 30 14:36:26 GMT 2024,GET,https://optimizationguide-pa.googleapis.com/downloads?name=1691042511&target=OPTIMIZATION_TARGET_NEW_TAB_PAGE_HISTORY_CLUSTERS_MODULE_RANKING,200,OK,49,3844,Medium,false,
290711,Proxy,Sat Mar 30 14:36:24 GMT 2024,GET,https://optimizationguide-pa.googleapis.com/downloads?name=4&target=OPTIMIZATION_TARGET_PAGE_TOPICS_V2,200,OK,2990,2222106,,false,
290712,Proxy,Sat Mar 30 14:36:26 GMT 2024,GET,https://optimizationguide-pa.googleapis.com/downloads?name=1689043206&target=OPTIMIZATION_TARGET_VISUAL_SEARCH_CLASSIFICATION,200,OK,209,1463571,Medium,false,Comment
290713,Proxy,Sat Mar 30 14:36:28 GMT 2024,POST,https://bam.eu01.nr-data.net/events/1/NRJS-65820cd5fb121452e7b?a=538576602&sa=1&v=1.253.0&t=Unnamed%20Transaction&rst=13798&ck=0&s=dae0bf0762e97ad7&ref=https://localhost:8886/auth/sign-in&ptid=41bc56a6-0001-baf1-7480-018e8fca381b&hr=0,200,OK,172,24,Low,false,
290714,Proxy,Sat Mar 30 14:36:28 GMT 2024,POST,https://bam.eu01.nr-data.net/jserrors/1/NRJS-65820cd5fb121452e7b?a=538576602&sa=1&v=1.253.0&t=Unnamed%20Transaction&rst=13801&ck=0&s=dae0bf0762e97ad7&ref=https://localhost:8886/auth/sign-in&ptid=41bc56a6-0001-baf1-7480-018e8fca381b&hr=0,200,OK,264,24,,false,
290717,Proxy,Sat Mar 30 14:36:28 GMT 2024,POST,https://bam.eu01.nr-data.net/resources/1/NRJS-65820cd5fb121452e7b?a=538576602&sa=1&v=1.253.0&t=Unnamed%20Transaction&rst=14108&ck=0&s=dae0bf0762e97ad7&ref=https://localhost:8886/auth/sign-in&ptid=41bc56a6-0001-baf1-7480-018e8fca381b&st=1711809374311&hr=0&fts=1711809374559&n=265&fsh=0,200,OK,208,36,Low,false,
290718,Proxy,Sat Mar 30 14:36:38 GMT 2024,POST,https://bam.eu01.nr-data.net/jserrors/1/NRJS-65820cd5fb121452e7b?a=538576602&sa=1&v=1.253.0&t=Unnamed%20Transaction&rst=23806&ck=0&s=dae0bf0762e97ad7&ref=https://localhost:8886/auth/sign-in&ptid=41bc56a6-0001-baf1-7480-018e8fca381b&hr=0,200,OK,131,24,Low,false,
290719,Proxy,Sat Mar 30 14:36:38 GMT 2024,POST,https://bam.eu01.nr-data.net/events/1/NRJS-65820cd5fb121452e7b?a=538576602&sa=1&v=1.253.0&t=Unnamed%20Transaction&rst=23808&ck=0&s=dae0bf0762e97ad7&ref=https://localhost:8886/auth/sign-in&ptid=41bc56a6-0001-baf1-7480-018e8fca381b&hr=0,200,OK,186,24,Low,false,
290720,Proxy,Sat Mar 30 14:36:38 GMT 2024,POST,https://bam.eu01.nr-data.net/resources/1/NRJS-65820cd5fb121452e7b?a=538576602&sa=1&v=1.253.0&t=Unnamed%20Transaction&rst=24195&ck=0&s=dae0bf0762e97ad7&ref=https://localhost:8886/auth/sign-in&ptid=41bc56a6-0001-baf1-7480-018e8fca381b&st=1711809374311&hr=0&fts=1711809388114&n=433&fsh=0,200,OK,415,36,Low,false,
290721,Proxy,Sat Mar 30 14:36:41 GMT 2024,POST,https://bam.eu01.nr-data.net/jserrors/1/NRJS-65820cd5fb121452e7b?a=538576602&sa=1&v=1.253.0&t=Unnamed%20Transaction&rst=26910&ck=0&s=dae0bf0762e97ad7&ref=https://localhost:8886/auth/sign-in&ptid=41bc56a6-0001-baf1-7480-018e8fca381b&hr=0,200,OK,133,24,Low,false,
290722,Proxy,Sat Mar 30 14:36:41 GMT 2024,POST,https://bam.eu01.nr-data.net/events/1/NRJS-65820cd5fb121452e7b?a=538576602&sa=1&v=1.253.0&t=Unnamed%20Transaction&rst=26921&ck=0&s=dae0bf0762e97ad7&ref=https://localhost:8886/auth/sign-in&ptid=41bc56a6-0001-baf1-7480-018e8fca381b&hr=0,200,OK,147,24,,false,
290723,Proxy,Sat Mar 30 14:36:41 GMT 2024,POST,https://bam.eu01.nr-data.net/jserrors/1/NRJS-65820cd5fb121452e7b?a=538576602&sa=1&v=1.253.0&t=Unnamed%20Transaction&rst=26923&ck=0&s=dae0bf0762e97ad7&ref=https://localhost:8886/auth/sign-in&ptid=41bc56a6-0001-baf1-7480-018e8fca381b&hr=0,200,OK,217,24,Low,false,
290724,Proxy,Sat Mar 30 14:36:41 GMT 2024,POST,https://bam.eu01.nr-data.net/resources/1/NRJS-65820cd5fb121452e7b?a=538576602&sa=1&v=1.253.0&t=Unnamed%20Transaction&rst=26926&ck=0&s=dae0bf0762e97ad7&ref=https://localhost:8886/auth/sign-in&ptid=41bc56a6-0001-baf1-7480-018e8fca381b&st=1711809374311&hr=0&fts=1711809401236&n=13&fsh=0,200,OK,255,36,Low,false,
290725,Proxy,Sat Mar 30 14:36:41 GMT 2024,POST,https://bam.eu01.nr-data.net/resources/1/NRJS-65820cd5fb121452e7b?a=538576602&sa=1&v=1.253.0&t=Unnamed%20Transaction&rst=26924&ck=0&s=dae0bf0762e97ad7&ref=https://localhost:8886/auth/sign-in&ptid=41bc56a6-0001-baf1-7480-018e8fca381b&st=1711809374311&hr=0&fts=1711809374751&n=72&fsh=0,200,OK,323,36,Low,false,
290726,Proxy,Sat Mar 30 14:37:01 GMT 2024,GET,http://localhost:8886,200,OK,27,62847,Medium,false,"Script, Comment"
290783,Proxy,Sat Mar 30 14:37:13 GMT 2024,POST,https://update.googleapis.com/service/update2/json?cup2key=14:863sMDtrukFaEh99FXA6rWFE-CFYeRtDyy2yr45UvB0&cup2hreq=f69e70b1e53d01e66c03969e599ebe13d22308e4d4f579bf03e6d5da21a6dd75,200,OK,79,20025,Low,false,JSON
290788,Proxy,Sat Mar 30 14:37:13 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,38,218,Low,false,JSON
290789,Proxy,Sat Mar 30 14:37:14 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,56,218,Low,false,JSON
290790,Proxy,Sat Mar 30 14:37:15 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,59,218,Low,false,JSON
290791,Proxy,Sat Mar 30 14:37:15 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,56,218,Low,false,JSON
290792,Proxy,Sat Mar 30 14:37:15 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,56,218,Low,false,JSON
290793,Proxy,Sat Mar 30 14:37:16 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,57,218,Low,false,JSON
290794,Proxy,Sat Mar 30 14:37:16 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,66,218,Low,false,JSON
290799,Proxy,Sat Mar 30 14:37:17 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,53,218,Low,false,JSON
290807,Proxy,Sat Mar 30 14:37:18 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,56,218,Low,false,JSON
290808,Proxy,Sat Mar 30 14:37:18 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,58,218,,false,
290809,Proxy,Sat Mar 30 14:37:19 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,57,218,Low,false,JSON
290812,Proxy,Sat Mar 30 14:37:19 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,61,218,Low,false,JSON
290816,Proxy,Sat Mar 30 14:37:20 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,56,218,Low,false,JSON
290820,Proxy,Sat Mar 30 14:37:21 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,70,218,Low,false,JSON
290822,Proxy,Sat Mar 30 14:37:22 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,58,218,Low,false,JSON
290823,Proxy,Sat Mar 30 14:37:22 GMT 2024,POST,https://update.googleapis.com/service/update2/json,200,OK,62,218,,false,
306448,Proxy,Sat Mar 30 14:41:47 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,200,OK,133,17,,false,JSON
306449,Proxy,Sat Mar 30 14:41:47 GMT 2024,GET,https://www.gstatic.com/chrome/intelligence/assist/ranker/models/translate/2017/03/translate_ranker_model_20170329.pb.bin,200,OK,53,2407,Medium,false,
306478,Proxy,Sat Mar 30 14:41:48 GMT 2024,GET,https://www.google.com/async/ddljson?async=ntp:2,200,OK,97,19,Informational,false,JSON
306490,Proxy,Sat Mar 30 14:41:49 GMT 2024,GET,https://www.google.com/async/newtab_ogb?hl=en-GB&async=fixed:0,200,OK,126,144500,Informational,false,"Comment, JSON"
306492,Proxy,Sat Mar 30 14:41:49 GMT 2024,GET,https://www.google.com/async/newtab_promos,200,OK,59,29,,false,
306501,Proxy,Sat Mar 30 14:41:49 GMT 2024,GET,https://www.gstatic.com/images/branding/googlelogo/svg/googlelogo_clr_74x24px.svg,200,OK,13,1660,Low,false,
306509,Proxy,Sat Mar 30 14:41:49 GMT 2024,GET,"https://www.gstatic.com/og/_/js/k=og.qtm.en_US.dogDKQInKz0.2019.O/rt=j/m=q_dnp,qmd,qcwid,qapid,qald,q_dg/exm=qaaw,qabr,qadd,qaid,qalo,qebr,qein,qhaw,qhawgm3,qhba,qhbr,qhbrgm3,qhch,qhchgm3,qhga,qhid,qhidgm3,qhin,qhlo,qhlogm3,qhmn,qhpc,qhsf,qhsfgm3,qhtt/d=1/ed=1/rs=AA2YrTsw5QIWBz13IsEaqvclOTrY3nEiuQ",200,OK,35,163223,Low,false,"Hidden, Comment"
306520,Proxy,Sat Mar 30 14:41:49 GMT 2024,GET,"https://www.gstatic.com/og/_/ss/k=og.qtm.KRY3GSse2XM.L.W.O/m=qmd,qcwid/excm=qaaw,qabr,qadd,qaid,qalo,qebr,qein,qhaw,qhawgm3,qhba,qhbr,qhbrgm3,qhch,qhchgm3,qhga,qhid,qhidgm3,qhin,qhlo,qhlogm3,qhmn,qhpc,qhsf,qhsfgm3,qhtt/d=1/ed=1/ct=zgms/rs=AA2YrTuYcFfJCynAX2YrQ8DsIOONT0X9WA",200,OK,36,3572,Low,false,
306538,Proxy,Sat Mar 30 14:41:50 GMT 2024,GET,"https://apis.google.com/_/scs/abc-static/_/js/k=gapi.gapi.en.uvrmm4sgViM.O/m=gapi_iframes,googleapis_client/rt=j/sv=1/d=1/ed=1/am=AAAC/rs=AHpOoo_AfeXEgP9UD-iQrKiwqZLadQ_cBg/cb=gapi.loaded_0",200,OK,72,120458,Low,false,"Hidden, Comment"
306625,Proxy,Sat Mar 30 14:41:56 GMT 2024,POST,https://optimizationguide-pa.googleapis.com/v1:GetModels?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,200,OK,70,1314,Low,false,
